numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-2953.08693921,uinvite_irt,26.0,-2924.38675403,0:12:27.043626,:q`??K?AA_?OSCCC__o_UAC_?__YGDB@wOKLBA``GiABBOo_SN@@AG_WN@@bGOOIE`aPhE?AA``[WQR__`sCCEBbACCEKGO?GSn@ECGGKOPJO?HCkY_?_gWV?BaQXY?@ABPxiACBBATWsZ`@`sKGDBBw_gu[_`?g[{^`@Q@c~BGDryHJ?@@?hI?@DCSAM?AA@`CCCTOoogomWROq@|VCAbsSSwdSp?gX\ILfGGOn,180,10,16,1019
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,195,2,2,:q_O?K?AA_?OOM?@@?oc?CBAo?_SLA@`WW[P@@@WGKGGDO_gcV?BA@c?CBBBG?GIF_?_WOJ?A`qCCKGDB@sGPBAa@hIAEDBgOk`A@`AHYSKFCq{[_P``?o]?A@aakGIFFpPPSvBDBA@mCRab@hI?@AAaSGGDJocSGELFPPGkvA@bcc?ADROo_S_V_BaPaCDBo_WOaUSO`XG|?JiD[GIHFFgOOma`?ogkd@GEcN,-3043.51654793,uinvite_irt,48.0,-3023.44129836,0:16:19.175691,:q_OW?IAA@o?GGEC_?_WU?DBO?OSLABaGGGJBAA@SGIHDo?OWOK_?_WWX?@`O{?CBAo?g[`@BA@_yCGGOog_YQ_?OogWM`Aq@QCBACQsGSKFCq{[_P``?o[n??__WSSTJO?OKMNdCahmEIECB[GfDEBQPq?@AAaSGGDBdwaICBEbggcUZ`bcc?ADRO?WO_VMraHGoe`@wOKGPJIGOkc]_DtAmCDCba@yGOJfCQyCBAaqPpP@GEcN,177,18,30,1000
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,184,3,3,:q_O?K?AA_?OOM?@@?ocGEC_?OOUCC`@O{GHAAAgW]?AAO_WWOIDo__[Z??`O{GIHEOOOSVECBgg[QP__owuECAcacGECAcASGECHSap]CBADwOyMGCbQSCIFMPP?gaQ`baP[tAAaPdGkVKsapdBIDfg?CEDNO_pM?@@`XPxF@AcQPt@DBBQpiMHGgG?KkVKO_hiATKHD[?Ac`DSsCCBFvcY^,-2895.54833734,uinvite_irt,30.0,-2874.31510934,0:10:34.361428,:q_OWC?AA@o?GGHBAO?GGJAAPO{GGH`@@SKNAAO_WWOIDo__[Z??`PKGIHEOOOSULbA@sGIFCcWGKML``OpGhBA@Pp?d?@@?kGcU`?o`]CM``p?cYQ_`OxqIGDCWWwcVLO_gqcVKsapdBIDfg?CEDNO_pM?@@`XPxF@AaQHGy_bBQphPFCcSC?EUJeGOSt@IeCam?@EhGPTL@@?p|xEf,167,17,13,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,178,4,4,:q_O?K?AA_?OOM?@@?ocGED`?w?GEC`@g?GEG_`PCCCDDOOO]?CEBWWSKFDOpW}EGDBG?GIJEOOWmSKFO_WghBA@OxIAFEbgOoYR_`@?cX@@BAxe?BAAgH[pAAeRPqIIFDBS[]PHo_WkdBA`aCKIKJTBS?OXafh?gdBDbqAE?KIersSSQLO`hqW]`aadGe_RoOwsxFFdwGOOZ_@BYb,-2962.4675287,uinvite_irt,41.0,-2956.86951214,0:09:15.438160,:q_OW?CD??__[?AA@`G?GED___[?AA@`GOY?A@aGGGIECOOOST@@@w?OOKEoOWWMI`ap{KOIEO?OkX@@awOg\@@?pPQECBbASCMLHdWGoYR_`@?cWV__`_wmX_?OOKGIhDrCGIUKebcSSMIERS[]PHo_WkdBBBqCKIKJTBS?OXafh?gdBDbqAE?CEDAhk|DDCbSGY[_bBsKSPIHyPL?fbbQpgxFFdwWOOLLo?`lP,167,11,30,1017
6,0.3,steyvers,5,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,172,5,5,:q_O?K?AA_?OOM?@@?ocCGD_`W?KGD``OsCCEco_WYII`BG?OX?@APkgX@BA`k?CL_@@?cXBCqa@I?AEo_g_^??`_xIJ@BAP`Gr@@@?gYQOIDWGKGDifW?CIGMOOPYKIEeWg_w__?gGWMGEgGOKOTNO?Wcob_APhWzJ``?pc|BBCAa]_UOo?ILJDGGCa]KFHEw`Oyj`?pAZ,-2883.10706266,uinvite_irt,25.0,-2861.51275272,0:08:36.757239,:q_O?K?AA_?O[?AA@`GGQADBOo_UEDBO_oeRBBO?giCEEO?_q?AEp`cCKIEo?Ou?CCAPcKRHDCAS?CL`@P?}?@B@wkCKHECbKCCCA``cc_SIo?GKGDifW?CIGMOOPYKIEcbKSM[OO?SCKFCBSCGEGIeBs?EHIeC[?QLIdbkmECBERsKKOIHy@XB??aAALJDGGCa]KFHEw`Oyj`?p?pL,163,9,16,1037
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-3055.03949355,uinvite_irt,31.0,-3036.11603364,0:12:07.657930,:q`??K?AA_?OSCCC__o_UAC_?_WQIEBo_WYEDBAPSCEE``?g]AAa@_{CEK`@?gYEHEcW?GIEDp`HMAAFOOWWMKGOOWo`?AdwGo_V__p@Cl??cQpi?AA``[?MHHdgGOKLFegGOKKHQApmCEFOo_SKNaAbXqACA`rp}CDGER{K_VNgck?CCAcg?CSPOGw?GKG__aiEEEEDrAYEONiw_{qaafCieGDBJhPkx@AD~,176,14,17,1018
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,183,2,2,:q_O?K?AA_?OOM?@@?ocGED_?__UAABo?GI?AA@wOQ?@@@WOON??__ga?AA@`cKKGDbG?CIKGO?OaAA@aAS?CDBagOKOHGqA@KjA`@AXU?CIOOOo]OGopXY?CLO?Ocj@@?ohM?KGCWP]EECEgGKQMNO`@Cj@FopHyIPHeh@xL@A@PxaCBABqQA?PNpAXykYNoP_{aY``PxAc_`bcsCKRIfeF,-3121.05329158,uinvite_irt,36.0,-3111.11678156,0:10:03.548670,:q_O?K?AA_?OOM?@@`GOKJ?@@?kCIF_?OS?GF`@G?CCD`@?{?AAAaG?CGE```?kX?@@P`A?CCOOOKOQ_?_g[TACAP`EEGGOgOOeT_@AcGWNGCWWklCLO?Ocj@@?ohM?KFcAKGnBCCbPyEHFFg__aTMoP{WQ]OpQHiO]ROO_S]W`?pxH@?GfwGO|UNgWGo]PLOog{`QOOp?xL@BCqhx`,163,20,16,1026
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,187,3,3,:q_O?K?AA_?OOM?@@?ocCCBAoOOU?@B@w?GGG____WNGDOOWOTCBBHSOMIEOOWSKI`@PCCEF_@`?mACB@qKWWL_`@cWOLGDGG[d@A@Op?dABCG?KGGHoOg[]QIOOx_x@AeB`uOHHo__g^BBCAcc~@@a`_uO^PQP`Ou_aeB`uABDES[GOP`@@@}IFMfg?Wv?GEBaM?CAeS[[OHQIGGgqbRoaAMo[V^,-3001.2071226,uinvite_irt,26.0,-2970.54080664,0:10:07.153449,:q_O?K?B??_w?CCBAO_WUAAAo?GWN?@@?oaAAA@x?iACa@`ciGFDBGWSKIEO`CCEF_@`?mACBbQKWWL_bGo_YOIOOxIACA`a@ICEGO?GKOR_`Ow{h@@`r@qADKFBk_QR`@@O}EEGDHH}SKEcAk_}acbA`l@DKFBkCEIKgwOSOP`@@@}IFMfg?Wv?Baq@_wb_@?hdFFCASaaAIKgs{G`HKFDv,172,15,11,1027
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,188,4,4,:q_O?K?AA_?OOM?@@?oc?CBAO?GGEC_`O{GGF____SR??_pCGECBOOOSQI``Pc?CBABGGSP@@@QC?CEDbwOcSKGo_WOd?@@aSKKKHO?OOdFEDAsKJ@@`BK[WUKPA@e?AAO?WORGGfGWWWNLFGWokWaaACCIa_?o_sg\_`SQMGIEbcScSSJfgO_aa`@@@?bBKeg?C[XPrB@mAbQwslp@?@`?giECGGn,-3064.96838859,uinvite_irt,31.0,-3030.01525645,0:20:42.784468,:q_OW?CD??__[?AA@`G?GEC_?OOQAF_`?{CCDCo?GKPA@`?sGIGCagWSX?@?o_qADCOOOS`?@@`W}CHDBAK?EDFcg?GKQ_@`Wq?AHPp_{gU``W?CECKpp?okWaCBK?CC_?o_eOPMOoo{eYMOp`WpDCCAKCGDPO?WOSLIFWGTCbaA`gxDHDDAxyCGGggO__Pkeg?C[XPrB@mAbQwslp@?@`@PtVBACCV,173,15,16,1021
6,0.3,steyvers,5,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,188,5,5,:q_O?K?AA_?OOM?@@?ocCEC__o_UABA@gWOKG`aW_WOH``_waABA@WGOKFEoOwyOHFP_wyMGDbPsGGDa@`kOKIGP`?gVA@`Owe?A@`O{[OJEqQ@UKHHDh?cvHEBaHUAAAa@sWXEEba@EEHGFGGwy]OO_wcnMGFRq@DEGDRPuaQKgxs?ADJp?pgyd`bah|RECcapqOHLO_gcn?KFc[kWPIdhH@RTLI^,-2964.25456901,uinvite_irt,20.0,-2946.0895638,0:11:42.894793,:q_O?KCD??__[?CBAOOWQABA@WGKHAA@`CKRECAWWWMG__o_UAAA@_wuAFFQ@GyKFFPp?kWLFO__UGEEoo_WSObA@OmCBA`pK?CBA`ww_ULccAkWQQJQ@HmQKFCQkCCGFP`cWYMGCWWc_[_bbhx@FCcq{w_\NGCSW_TLFYHGqbfO?gsnCBEbiUETNFtKWQQJFH?ctA@`QyM?AKFc[kWPIdhH@RTLI^,178,10,10,1027
6,0.3,steyvers,5,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-3130.82141293,uinvite_irt,24.0,-3108.59335803,0:10:29.719955,:q`??K?AA__gGGH@@`?kCH?@?o_YGDB@wOKLBA``GiABBOo_SN@@P?o]ABEO__SLBCbQK?CDBAwocf@@BgGGKFECGGKWO_?Oh]AKGOOW_aU_?QHWt?@@Ookf?BaQXY?@A@`g{t@A@``IkYLo_oyECA``{OSZMOO_SM]No_h?q^`cAx|Cd_?__Sd??aaI@F?@@?oaAAIgWWomWROq@|VCAbsSSwdSp?gX\ILfGGOn,181,9,15,1020
6,0.3,steyvers,5,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,173,2,2,:q_O?K?AA_?OOM?@@?ocCCBApW?OIEcO?GSPG_@PCWOK_?o_SL??agGKOK_`OpAABA@WWsb@AcAK?ADbaAHUKPIDg?Sj@GOOOKGM_?opiIOJDy@OnOIDzCWaS_`a@EGIGDW?_SNIeGWO]W__`piCBFeBYMKSJoOWWOPIOo`gud`CS|SpBIFCKD?`RiIHs{fgDAyyCBFeI`\\,-3047.65386772,uinvite_irt,31.0,-3030.06791107,0:14:48.499215,:q_O?K?AA_?OOM?A@`GGGEDao?_SLG_?OgaEH_@PCWOK_@?gY?@DOOWOIGEOOgW`@@`?kKOLGoOh?b??`Ps[OPIoOpCgUadWGaAAABaPe?BBEgh?gUJsA`]_VkOopCh@BCAKg_TcA`xSpBABrCCCIFEgOK]WLEs[WaSJoOWWOMIPBPlJAGhyhaESMGWI@AfSSQ`s{fgCQ`[{m`?px`LSJjn,162,11,20,1032
6,0.3,steyvers,5,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,187,3,3,:q_O?K?AA_?OOM?@@?ocCCB___s?NA@`?ga?@@@W?GGD_`?gY?@@`p[GUL___waECDAwWgV@DbGGKGFEchWyKFfDGGG^??_pWy?@GCWH?aX_caXeAAEDWOOUKGOOgcWOMo?OS`@@A`h_~@AArCOKLHoP`Gv?@AphA?O``Oocx@@BCsOUWOoo`LDABa@xMaX_?pqa?@@accCSJKEWHL?aQPAPpFIK~,-3087.28605971,uinvite_irt,34.0,-3060.50248066,0:13:52.366467,:q_OG?I?@@?w?CCBAOOOMCCBO?{GEDCO?GGJ?@?o_UACA`g?CEFDoPWuAABaG_gV@@agGOX@@`?wsdJFP_{wh@@BwGKGFDo?H?b@GCRKCeX__``UCCDbACCIHECBk?AAGFWGGSLKFwGOUW_``hMAKHEw?GYMGOA@iABA``HqAAEHg_ko```AYICFCBq\Cr?@bdC?EIQQ`WsoXUrQY@CcaCbcgr,169,18,16,1022
6,0.3,steyvers,5,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,201,4,4,:q_O?K?AA_?OOM?@@?ocCCBAo?OSL@@`?kCH?@@wo[T@@?ooiABA@WGKIGEo?GGKL__ook^AA@P?u?DBagGSPCBp`?o]O``p{?KIEBqKGSJHO_WgWT_BqH]GDFCwgkWNGO?hGp@@`?oyGECBQ@eECEcRcGGPJo_WgrBGFHW{i^dBAh[xBEBPpXF@@bb{OKMKggOgi[aaBSgUKSq``[xAPIGG_YUPO@hSkc`bAh}ECEbaN,-3209.81819161,uinvite_irt,41.0,-3174.21877159,0:22:44.337956,:q_O?K?AA_?O[?AAAOOOOJ?@@OsCECAoOc?CBBp_{CCBBAgWOLBAa@k?AABBWGKKJFo__SOL_@OwiACAo__]CECB@xAEFFBw?[SKFcWOgUQ`?pOoj?FcQ{GGDFCwgWUKGDw?ScW__oos\CBA@h?rBABQHqAAACQ{GEIKoq@qUNHDR{gWTJfGWoYMJGwGK[XNp?ow]XPO`PTAb_aBSgUKEiWWgWVMHWQHP@CBQqHLDEdQqQEKGDR{KYP,185,16,25,999
6,0.3,steyvers,5,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,183,5,5,:q_O?K?AA_?OOM?@@?oc?ECAoOOUEEa`g__R@@`Oo]IFCawGKIEDpOoiOI_?o_cYMbA`pAKMGQ@Gg]P_`QCCGScbQHIAABapckYV_`?pUGEKp`p?aQ`@?ok`@@bWGs`EFCAK_TKKP@@Cc^_eBhyo`PsAH}KIFFwGSSY_@OpUKMHdcl?aRJEsk{eacA`q@NGFcS{CUOJRaHlRCAdQxe_RNgd~,-3027.14586361,uinvite_irt,26.0,-3005.08098922,0:10:02.479011,:q_OWSGF??__WQ?BA@WGUEEa`g__R@@`Oo]MHDoOWSKJEPOoiOI_?o_cYMdBaC_[OcAPO{b@AcGGO_ScbQHIAA@`OwkXJEdwGOjCBEWow_PHO__WUO__pkCYOfCAK_TKKP@@Cc^_eBhyo`PqqH}KIFFwGSOIEDBS?IOIegoweUQsAHKkZQrqYIOIFGC{_]PRoPX?lMGetKCECAdQxe_RNgd~,170,13,13,1029
6,0.3,steyvers,5,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-3218.18737082,uinvite_irt,26.0,-3194.21893199,0:16:25.414842,:q`??K?AA_?OSCCC__o_UAC_?_WOJDB@wOKLBA``GiABBOo_SN@@P?o]ABEO__SKFCopGsb?@@OomEECcwGG\@@@_wo`@@bACCGDJoP`AABCCQs?APJEg?GIEDcw?[QRJOO_WYNLOO_WWQjEb[G\BA@Oo}GILfGGOIFNFwOS_XNoq@[}aQo?OOIQ_?PPD?b_?__YAAIdcKKWVKHgX?}ja@PyIIEMHTKOIEVQbXqACJ~,181,9,17,1018
6,0.3,steyvers,5,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,177,2,2,:q_O?K?AA_?OOM?@@?oc?CD_`?s?AA@`w?GGF_?_WSL@@@O{GECA`w_SNBAA@KGIFDo?WOWNbb@{[UNGPQHIADCAPc?CIa@O{k]Q_AgOWNAAaqcCOIEBgWOJBBb@sa[ZMpQHIUOJgG_SxA@a`kCGHFfWWOXJJgCK_SKFFwGSOY___ogtCBoPhKlCAbWPPH?A`pSKSKFeXx@B??cDv,-3197.07024367,uinvite_irt,21.0,-3180.16494405,0:15:27.259558,:q_OG?CD??__[?AA@`G?GJ@A@Os?AA@`w?ON?@?ogYAAA`wOKGDa@O{KGGCpOwmECDB@{[WNa@pW{_PacQSCCDCAPc?CIa@O{k]Q_AaSGKF`@PXQAACA`_yECAoowo\GfErkS]PHQq@\@CAfGOKZ@AAPxuECEPpX\BGDB@p}ADCEgGGKNLO__]ALHdg_SYg`DCc?IFDBGWgWNKrqAE?@GJn,169,8,13,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,188,3,3,:q_O?K?AA_?OOM?@@?oc?CB_?OOQ?BA`w?GF?@?okCEFDO_Wm?DBAPSCECBaPcGEC_?__[OJ``phAEDBoowq?GDB`xIMGIQAk?LFEcWGGIL_____WQ___WSrDHEgGosZbbQKCXLGfg?OUM__op?t?AAwoco__?p@kx?AbbQEEFCEgOW]dadAq]AEGO?_gWNSO@yeIFIDS{CCHGoph?a_```Go_mckN,-3208.11431025,uinvite_irt,30.0,-3200.94092043,0:16:11.106477,:q_O?K?B??__[?AA@`G?GF??__WQ?BA`w?GF?@?wGKMI`aP[?IECa`[CECBbGOKH??___[OJbbQCKIF``pWq?GDB`xIMGIQAk?LFEcWGGIL__`?odA@`RKScY_bBPmMLGoXhC|?AApsCEOLO?GOVECeCC?OZMO?gws`ba@hiCEFhW`XN@BCCS?GIEBtC?]ha`q`TMh__`GtTBEcAI@DA@``Go}mckN,173,15,15,1022
6,0.3,steyvers,5,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAPOsGIE`@?k?GE_@WOKJAAaGOOIFCqW?GEM_@?oiABBOOsKGDEO?OyOHDdG?U?CA``GqKPIO?GGEWaAP`_t@@aqh]WWcAPXYECHCrSGW\`@@Hy?CBAgg[`BAFw?KGGOo?oeECNhGWOcRcASKOe^RpaHdD?@DW@DV?@BbcSKUNIWOSQPKHWHDWl,-3161.72052521,uinvite_irt,25.0,-3151.48844152,0:14:39.673671,:q_O?K?B??__[?AA@o?GGFDBO__U?AA@W_Y?D`?ogYCDCO__[RH_?_WyKI_`_{CLBA@Pc?CMcaqc?J?A@OocXEGdG?CCBGp@GooY__pXSnKKQ@GklBACQPKoY`BBkGG]_@?ogrAA`q@EECNo?WOOIOo?oeE^QOo`GfGCgW`K}fbCRII?AIoAIm?AFFGgWk]So_gcaWQoQIpZ,161,13,12,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,164,5,5,:q_O?K?AA_?OOM?@@?oc?GD`@?sOLDB@pCCCBAp@?e?@A@WomAD``O{OIFCO_cCCIaA@[WOOcCAcCIIGoOOiUOHdGGGEDDOoog[NJPq@UCX__gOQACCCA[?GDBaBSCCQaCA`k~?@bax}A`__g__~GGFss_~@CCsQMAFMFSKGc`_fSKCGDEGwomcVMqA@|NIFDn,-3095.96855629,uinvite_irt,22.0,-3087.30934324,0:09:12.510022,:q_OG?CD?@o?GGEC_?O_UCCBO__YIEBaGGGEDaA@KCGDbAwKKIFa@OwaAAAOOOiGGDp`@AOOIOOggb@@AhX?eS___WSTBBA`o{lFIobKCDAAOP@M?CA`p`iAAHPA@Ou^_?ogwm^_gWGIGGNqA@|LGNhgG_eaPoOxkw\OoOPHAd_fSKCIKNgwomcVMih@@NIFDn,153,11,11,1050
6,0.3,steyvers,5,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,-3309.21657104,uinvite_irt,24.0,-3285.80528768,0:16:50.441919,:q`??K?AA__gGGH@@`?kCH?@?ocSKF`?osKIHDOOWY?BA@O{CDCB@wGKXAA@Oo]EHEcW?GIEDp`HMAAFOOOWMKGO?GKWO_`?h]AKGOOW_aU_?QHWt?@@Oom?FCcqsCGEEbrSCGEECipgvAFOo_SKNaAbXqACA`rp}CDGER{K_VNgck?CCAcak?AIGgC[?CECOOPSk``bAx`LBGFt[OINPPRaTRAA`dsgu[_`A~,180,10,14,1021
6,0.3,steyvers,5,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,2,2,:q_O?K?AA_?OOM?@@?ocKGD_?o_SL@@?o{GEFCOOOUAAAoOWOJ?@`@cKOH___giEG_@pKGEFCAW_gd@@`@hMMGFCgGK[QIoppIAADoO_kX@@?ogiMGCcQPUEGCbaS?SKJOq@GxGIdgOKOHMOOOOI_dCrPuMQIdggWN?CcR[KGLbaBX|FDDcbCKObRo?GKKe_hDCCGDCgW?WMQQHxXGp?@bHGwc_UPryv,-3297.45303869,uinvite_irt,25.0,-3288.19059549,0:08:45.428557,:q_O?K?D??__[CCBAO?WOJ?@`?kCCBBo_W]AD___k?ABA@W?CECEQ@KCCDDOpC?MH`?oo[OHaAaSCECEcwo[OMHOP?wcT`baSGUT_`@WqAA@`PS[OHGcgW_QMHQ``YEOHFH@SlA@a@HqAAA@SCgeYMpqPSk^a`_{?QPLoo_uMGLfs[CIWRop@lEf_?OWXL@QIGGOIHOo?o[ccRqqPa?BEQPpH?kbfs~,177,13,12,1023
6,0.3,steyvers,5,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,184,3,3,:q_O?K?AA_?OOM?@@?ocCECAo_c?AAAoOOKP??__WY?CA`ggWR?A``[SKGEOOOKOKbBh?q?Ea``s_XEDbAPM?CBPPpCjBCbGhCiVeCqxemXa``_yEDEbaXUECCeBkWWQIeWGGQIFop_|@NKFB{CCGEoO_SdRJeRSKWW`a@H`@CA``WuAIEBa[CSLHfHWoY[SP`G|B?CbscCCCHO?GiOLPvCQj,-3286.1987834,uinvite_irt,27.0,-3293.03347503,0:11:22.688121,:q_O?K?B??__[?ABAOOWOJAAO?OUAA@aG?CCBB@w?OIEa``K?KJa``?qAA@a@cyP?BPOoyOKbAp`CcR_@`PAILGcqkKQKacQh]WRJeYxeIEEBQCKILFCqkKMHKFWoocT_aPO}EKFgHx_w^_____Z@A@OpIeVKegWopBCARAAGDBAphAAIEBa[CYRMQp_swgbAPyE?HFhGGGGOHO?GiOLPvDV,170,14,13,1028
6,0.3,steyvers,5,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,179,4,4,:q_O?K?AA_?OOM?@@?ocCEC__ok?CBAo_gWN@A@W?GGG`@pK?IECOOWOII``@KGEDEPOs?GDDBwggd@@`?gqECEDGgWQNbaaPM?BA@QCCCDBcqcSYQKO_gWjIHDwGOJ?A@Oow^OLO_oclBCASCo_SeDR[KMViEwPKgXcgX@GkWcbqqa?ADqQqAGDCATSCIRKoO_gdDCddKGiZ_aP`\H,-3274.44471304,uinvite_irt,35.0,-3275.91916429,0:09:41.473770,:q_O?K?AA_?OOM?A@`GGGEC__ok?CB`@Oo]ACAo?OOP@@@pK?EDBAGGKGDDOo_eCBAbGgWR??`?g}IFDCgGKGDECGWOWSbAPg}MIHCw?KGDGDgGGEFGcqcSYQKO_hUSQJoO_U?CA``o{gUgEgOWQU`a@IAWOIRAhmEFJp?pOvAHdBMEOQJEHG{kg_@P\X?`So?_SQ`RigGSeX_`@PIIHJHtKGiZcbAp\Gj,168,11,24,1022
6,0.3,steyvers,5,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,172,5,5,:q_O?K?AA_?OOM?@@?ocCED__ogY?CA`w?GEF``Oo]EDBoOOOJCA`pC?R?@`?wi?@BawG[VCCBG?y?BA@W?{cS`dWWOSSJOp?mGDBaGW{jBAaa{KSN``QcCGDb@r[OISIfWXT@CIfSCKiVaaPx}CCFCAXUECEOP`HLIFfIhtDBA@PXQIFCBWX[q]RRrS?CSOpPyQi_VTAp^,-3263.62359061,uinvite_irt,22.0,-3249.52152643,0:14:34.345027,:q_OG?CDA@oOOKH@@`WGKIE_@?g]?BBoogWN?@`O{?AAAP?g[P?Co?WOMI_?OwmAJa@P?q?M_?o_U?NHOq`UECDDAsKP?A@OwaENIoo_gnBDBwWSh@A@Wo[v@A@Q`SzBIgG`Sy_`dQyEIHFfw?GGMGCqkKGK_bAQYSNMTRiIECAaqcSMGEtaxc{efeg?GESOpPyQi_VTAp^,161,11,11,1042
